1479715700.8553169, 1.150383631713555
1513222378.412067, 1.1411764705882352
1582529089.3897672, 1.125831202046036
1673643229.3126473, 1.1058823529411765
1957646164.0127902, 1.061381074168798
2070357676.0495968, 1.0475703324808183
2214209963.3706875, 1.0329923273657289
2678408554.13866, 1.0061381074168798
2995706002.578383, 0.99846547314578
3388315110.3475375, 0.9930946291560101
4144804510.23577, 0.9923273657289002
4902725761.890041, 1.00306905370844
5607695727.249579, 1.0168797953964193
6202182917.626009, 1.026854219948849
6783322473.180287, 1.037595907928389
7586908210.448818, 1.0498721227621481
8297795413.230477, 1.061381074168798
11352861729.48251, 1.1005115089514066
12278378155.442368, 1.1104859335038362
13279345218.883142, 1.120460358056266
18579916595.421345, 1.1641943734015345
20094602355.873337, 1.1741687979539641
21732769453.883102, 1.184143222506394
22984034034.236797, 1.1918158567774935
27186907245.81361, 1.214066496163683
29075903933.554626, 1.2225063938618925
31096151611.120625, 1.2317135549872122
34779954646.791695, 1.246291560102302
43998308504.8143, 1.2769820971867007
47055392500.44237, 1.2869565217391306
50324888356.29669, 1.29462915601023
55040289956.20489, 1.30537084398977
68086844798.83086, 1.331457800511509
74466527444.60342, 1.3414322250639386
82360928073.81563, 1.3514066496163681
90078080852.36922, 1.359846547314578
119172222975.2278, 1.3843989769820972
133289950540.16542, 1.3928388746803069
152455903599.48022, 1.4035805626598465
170516579644.19293, 1.4112531969309463
215711640586.1388, 1.4250639386189259
238579822702.4393, 1.4296675191815857
260934560376.41043, 1.4342710997442456
341369946147.5563, 1.4434782608695653
373356035790.2839, 1.445012787723785
431849332680.413, 1.448081841432225
499506712786.2731, 1.4511508951406649
558680734315.0989, 1.453452685421995
706757888379.2306, 1.4580562659846548
799383661311.0759, 1.4595907928388747
1011258620123.5022, 1.4634271099744245
1156668946750.2903, 1.4649616368286444
1496375257822.0286, 1.4664961636828644
1711541201198.1938, 1.4664961636828644
2047307815083.6755, 1.4672634271099745
2341693140630.3057, 1.4672634271099745
2619101625382.4536, 1.4672634271099745
3203853206125.6885, 1.4672634271099745
